Purchase_ID,Customer_ID,Product_ID,Purchase_Amount,Discount_Applied,Payment_Method,Purchase_Date,Quantity_Purchased,Shipping_Cost,Delivery_Time_Days
265,8599,18044,678.4422147955254,Yes,Crypto,2024-03-15 00:21:40.766346,4,,7
266,17461,1783,1669.564064652202,No,PayPal,2024-03-15 00:21:40.766346,8,,9
267,3081,2678,1114.2705964157208,No,Credit Card,2024-03-15 00:21:40.766346,3,43.97067420970849,5
268,15349,686,939.1456376299975,Yes,PayPal,2024-03-15 00:21:40.766346,9,38.746330100391106,13
269,4516,5795,1430.0466341971585,Yes,PayPal,2024-03-15 00:21:40.766346,2,15.716206120690417,12
270,17157,8400,1045.6023975301732,Yes,Credit Card,2024-03-15 00:21:40.766346,6,49.05230045989699,13
271,4645,1442,131.2916000680976,Yes,PayPal,2024-03-15 00:21:40.766346,7,38.339579957143535,2
272,16367,10845,887.0484073620399,No,PayPal,2024-03-15 00:21:40.766346,8,31.795452485204724,2
273,11957,745,872.1927730029594,No,Credit Card,2024-03-15 00:21:40.766346,8,18.24291789353099,3
274,11067,2937,328.64774345093673,No,Crypto,2024-03-15 00:21:40.766346,3,19.474053539659554,2
275,2583,166,484.13735346292157,No,PayPal,2024-03-15 00:21:40.766346,3,38.890576894321754,5
276,10372,15065,537.4652016615993,No,PayPal,2024-03-15 00:21:40.766346,2,27.344591511010574,6
277,4456,12438,445.14166755407587,Yes,Debit Card,2024-03-15 00:21:40.766346,1,6.582067990575657,3
278,14132,3132,1462.911006183741,No,Debit Card,2024-03-15 00:21:40.766346,3,23.188509266105196,3
279,10682,13436,569.0440171254611,No,Debit Card,2024-03-15 00:21:40.766346,7,46.91277516450127,5
280,14379,5024,1187.0083301762634,Yes,PayPal,2024-03-15 00:21:40.766346,5,16.36721831605484,12
281,11673,17978,,No,Debit Card,2024-03-15 00:21:40.766346,6,19.741204915181715,3
282,7686,10094,1184.8230595566315,Yes,Debit Card,2024-03-15 00:21:40.766346,4,33.679261855394756,7
283,13667,3847,,No,PayPal,2024-03-15 00:21:40.766346,6,10.375746100418127,11
284,4438,15,1995.8108233068217,Yes,Debit Card,2024-03-15 00:21:40.766346,7,45.05505582532501,13
285,12039,927,1861.6296758471049,No,PayPal,2024-03-15 00:21:40.766346,5,21.521549332809425,2
286,2007,14034,806.8147824611028,Yes,PayPal,2024-03-15 00:21:40.766346,8,44.80592210349465,11
287,14962,841,1430.8295760640249,No,Credit Card,2024-03-15 00:21:40.766346,5,3.3280696739258264,3
288,1479,13099,28.66179735872481,Yes,Debit Card,2024-03-15 00:21:40.766346,7,32.367181691263646,8
289,5113,16546,940.3553530551194,No,Debit Card,2024-03-15 00:21:40.766346,4,29.83600760731856,6
290,13358,1304,954.898500744407,Yes,Debit Card,2024-03-15 00:21:40.766346,8,45.75705873025079,8
291,3689,10090,,Yes,Credit Card,2024-03-15 00:21:40.766346,9,19.112042742921336,4
292,3690,14249,1854.8622911049895,Yes,Debit Card,2024-03-15 00:21:40.766346,5,16.410470489258795,10
293,4133,6422,885.3640421394733,Yes,Debit Card,2024-03-15 00:21:40.766346,4,43.737481567610956,9
294,16625,11918,237.36358519585147,No,Credit Card,2024-03-15 00:21:40.766346,3,45.83860163087937,4
295,14380,11778,591.0902665062254,Yes,Debit Card,2024-03-15 00:21:40.766346,6,26.59847764079745,12
296,83,4172,1062.1408535571259,Yes,Debit Card,2024-03-15 00:21:40.766346,2,20.457663982563517,13
297,10630,12947,1544.9726992533647,No,Credit Card,2024-03-15 00:21:40.766346,9,20.045107662560035,1
298,511,9813,580.0067833173764,Yes,Credit Card,2024-03-15 00:21:40.766346,4,4.205634219860105,12
299,12506,17630,219.46272132398587,Yes,Debit Card,2024-03-15 00:21:40.766346,1,16.930797374207025,12
300,10378,13170,348.4236575478321,Yes,PayPal,2024-03-15 00:21:40.766346,6,35.18823650164828,2
301,15154,12753,312.47286263215034,No,Crypto,2024-03-15 00:21:40.766346,9,30.91330954276873,12
302,8807,10825,943.830974340153,Yes,PayPal,2024-03-15 00:21:40.766346,3,29.653436444628518,6
303,11224,10121,1962.7428537070102,No,Credit Card,2024-03-15 00:21:40.766346,6,3.904547979306755,5
304,17020,3304,114.50559638654782,No,Credit Card,2024-03-15 00:21:40.766346,7,47.22605914763816,3
305,15022,5329,650.4016266428274,Yes,Debit Card,2024-03-15 00:21:40.766346,5,25.513103396857105,2
306,12086,18399,421.528222650621,No,PayPal,2024-03-15 00:21:40.766346,2,41.48386352622392,5
307,620,137,434.841356085838,No,Crypto,2024-03-15 00:21:40.766346,4,2.868261459529026,8
308,8039,14284,1481.7246280520556,No,Debit Card,2024-03-15 00:21:40.766346,7,21.072388017511777,12
309,12931,7180,651.9478474035488,No,PayPal,2024-03-15 00:21:40.766346,9,10.88760213236667,8
310,1005,5738,1276.4520169012185,No,PayPal,2024-03-15 00:21:40.766346,1,4.877603687951621,9
311,3592,18130,803.2830172916596,Yes,Debit Card,2024-03-15 00:21:40.766346,6,44.489425802264705,7
312,8794,9921,,Yes,Debit Card,2024-03-15 00:21:40.766346,3,4.807448653797791,9
313,8131,17570,1447.587381792491,No,PayPal,2024-03-15 00:21:40.766346,3,39.28217486119288,1
314,6898,11417,1327.5483191376284,Yes,Credit Card,2024-03-15 00:21:40.766346,1,47.565637556330714,5
315,2281,7307,103.30199270621404,No,PayPal,2024-03-15 00:21:40.766346,9,21.667095196340526,4
316,8069,355,1761.4264746139406,Yes,PayPal,2024-03-15 00:21:40.766346,2,1.8592273023636308,3
317,5416,16998,1307.197298339587,No,Crypto,2024-03-15 00:21:40.766346,2,29.213959945740765,4
318,13925,2222,1078.1266669235654,No,Credit Card,2024-03-15 00:21:40.766346,5,16.869551923103508,1
319,9958,10430,681.8645958338166,No,Crypto,2024-03-15 00:21:40.766346,1,12.157833422612041,8
320,6114,16423,32.457375291818515,No,Credit Card,2024-03-15 00:21:40.766346,1,2.378651787682462,8
321,3184,12717,,Yes,PayPal,2024-03-15 00:21:40.766346,9,6.478470872324777,4
322,4342,12154,111.8634208955255,Yes,Credit Card,2024-03-15 00:21:40.766346,2,37.59199983136711,7
323,14679,7964,1027.1703460111544,Yes,PayPal,2024-03-15 00:21:40.766346,2,12.784053040765835,4
324,16581,1037,1271.374621706903,Yes,Credit Card,2024-03-15 00:21:40.766346,7,48.9478592476505,7
325,12635,3601,365.21180205560853,No,PayPal,2024-03-15 00:21:40.766346,9,22.63923461359525,9
326,16881,15734,1129.3270581036038,Yes,Crypto,2024-03-15 00:21:40.766346,5,32.313342484060165,9
327,12896,16760,716.5691792872917,No,PayPal,2024-03-15 00:21:40.766346,6,32.73287953318962,6
328,1867,2396,184.69389855968265,Yes,Credit Card,2024-03-15 00:21:40.766346,1,19.371749859421588,12
329,15990,4178,1633.196559231004,No,Credit Card,2024-03-15 00:21:40.766346,6,27.456419958499957,11
330,3600,4403,1815.1852727359183,No,Debit Card,2024-03-15 00:21:40.766346,5,45.49758868074733,11
331,975,3194,758.7773825620596,No,Crypto,2024-03-15 00:21:40.766346,9,19.802104794421354,5
332,2985,16399,639.7954927188995,No,Debit Card,2024-03-15 00:21:40.766346,2,4.734425290185451,4
333,17821,8918,359.0276748300986,Yes,PayPal,2024-03-15 00:21:40.766346,8,21.01431544717321,12
334,11118,12946,408.8302699624214,Yes,Crypto,2024-03-15 00:21:40.766346,5,44.28605305606654,9
335,5722,12254,1037.598642245709,Yes,Credit Card,2024-03-15 00:21:40.766346,2,31.281897818570737,13
336,9050,14760,1469.9162109930953,No,PayPal,2024-03-15 00:21:40.766346,1,33.58043203797938,3
337,1697,14512,1447.9278658438477,No,PayPal,2024-03-15 00:21:40.766346,6,9.305835435013798,9
338,15992,16748,1103.657402419648,Yes,Credit Card,2024-03-15 00:21:40.766346,9,,13
339,6476,2870,478.3798522632219,Yes,Credit Card,2024-03-15 00:21:40.766346,3,23.14830097704594,9
340,13819,6591,545.6853577030473,Yes,Debit Card,2024-03-15 00:21:40.766346,1,7.703282809577772,11
341,10320,15298,1742.3969224924062,No,Crypto,2024-03-15 00:21:40.766346,9,39.82835260165261,4
342,996,11604,414.44387629773684,No,Credit Card,2024-03-15 00:21:40.766346,2,33.78031774111393,6
343,6851,14270,1407.1462011733777,No,PayPal,2024-03-15 00:21:40.766346,3,14.125834005174742,11
344,8943,11182,1721.5616445859318,Yes,Crypto,2024-03-15 00:21:40.766346,6,8.368479596957524,13
345,4592,16554,1508.1051840603227,No,Credit Card,2024-03-15 00:21:40.766346,3,18.941717836786104,3
346,3935,5812,492.43580084696475,No,Debit Card,2024-03-15 00:21:40.766346,7,44.94771266075496,9
347,5179,375,1905.0749664807533,Yes,PayPal,2024-03-15 00:21:40.766346,9,19.634792437133502,13
348,14703,15040,1650.5758692062388,No,Crypto,2024-03-15 00:21:40.766346,4,7.381384811955955,2
349,5579,642,396.16422198341456,Yes,Crypto,2024-03-15 00:21:40.766346,4,17.83945778205921,3
350,3540,13005,1304.3453436241937,No,Debit Card,2024-03-15 00:21:40.766346,8,3.5457824579132713,2
351,5773,17930,148.36460658057737,Yes,PayPal,2024-03-15 00:21:40.766346,8,18.89553737421223,3
352,12204,16633,549.6838784179271,Yes,Credit Card,2024-03-15 00:21:40.766346,1,4.246960822585311,4
353,7647,5082,1988.4169412865908,Yes,Debit Card,2024-03-15 00:21:40.766346,8,36.11659055214142,8
354,10174,3513,482.2142918040509,No,Credit Card,2024-03-15 00:21:40.766346,7,39.63325677517228,12
355,17259,12070,751.024109502848,Yes,Credit Card,2024-03-15 00:21:40.766346,3,26.553727207809096,3
356,3922,3654,1918.201259693635,Yes,Crypto,2024-03-15 00:21:40.766346,8,3.4271871144837487,11
357,10917,5595,753.3502568364116,Yes,Debit Card,2024-03-15 00:21:40.766346,2,22.068944147214008,10
358,6293,4531,1590.8079524747138,No,PayPal,2024-03-15 00:21:40.766346,1,47.95190374349983,13
359,1237,15398,1695.369403769041,Yes,PayPal,2024-03-15 00:21:40.766346,5,29.309542294655422,8
360,13845,2073,146.8853834247962,Yes,Crypto,2024-03-15 00:21:40.766346,5,13.814091378669557,7
361,101,54,446.37778035508063,No,PayPal,2024-03-15 00:21:40.766346,4,44.95756330302091,11
362,14597,16609,1594.116413786039,No,Credit Card,2024-03-15 00:21:40.766346,4,23.306129864637636,7
363,13228,15397,559.1013220796332,Yes,Credit Card,2024-03-15 00:21:40.766346,8,4.9180375481518155,2
364,4376,3579,25.505057930618776,Yes,Debit Card,2024-03-15 00:21:40.766346,8,0.34071242228781995,10
365,196,15635,488.0109238108313,No,PayPal,2024-03-15 00:21:40.766346,4,49.89330412787184,2
366,9074,5920,959.5104498336597,Yes,Credit Card,2024-03-15 00:21:40.766346,8,48.64790230338733,13
367,17954,6496,1995.9256306158104,Yes,Debit Card,2024-03-15 00:21:40.766346,8,5.488603807029041,12
368,3385,16662,1382.7239292010775,No,Credit Card,2024-03-15 00:21:40.766346,9,12.067508256179394,13
369,15024,1674,225.0282813205305,Yes,Credit Card,2024-03-15 00:21:40.766346,1,37.421707267865145,4
370,11423,2222,522.5106406559058,No,PayPal,2024-03-15 00:21:40.766346,6,39.89595178947684,5
371,3264,12201,461.465911522307,No,Crypto,2024-03-15 00:21:40.766346,6,25.751613912656367,12
372,15227,11136,1038.7608800033622,Yes,PayPal,2024-03-15 00:21:40.766346,3,40.22544026839313,7
373,7000,17096,897.0593400702039,No,Credit Card,2024-03-15 00:21:40.766346,2,11.99914001874387,9
374,14675,18153,1097.1539529726347,No,PayPal,2024-03-15 00:21:40.766346,4,9.956348397923199,5
375,2969,15586,327.02683018999386,Yes,Debit Card,2024-03-15 00:21:40.766346,5,9.146131555530268,4
376,14063,9698,739.1785791608198,No,Debit Card,2024-03-15 00:21:40.766346,8,4.0080206690615405,9
377,16099,16898,377.58338135464726,No,Crypto,2024-03-15 00:21:40.766346,8,,3
378,7250,3626,618.9145820630218,No,PayPal,2024-03-15 00:21:40.766346,3,25.088455481588852,4
379,13709,8633,1272.6624089742168,No,PayPal,2024-03-15 00:21:40.766346,7,7.621646981817509,1
380,10759,13742,814.2505593182161,No,PayPal,2024-03-15 00:21:40.766346,9,33.08290277964591,4
381,17344,17334,612.2906128950522,No,Credit Card,2024-03-15 00:21:40.766346,7,36.498412688406745,5
382,16172,7752,1258.6969368376735,Yes,Credit Card,2024-03-15 00:21:40.766346,4,46.56563243529421,11
383,4483,13516,,Yes,PayPal,2024-03-15 00:21:40.766346,3,29.914445677333422,7
384,4926,11108,189.8902439414799,Yes,Credit Card,2024-03-15 00:21:40.766346,4,13.241816101585336,4
385,12697,1745,1417.2354113199194,No,Debit Card,2024-03-15 00:21:40.766346,8,45.34750862815976,10
386,12344,6113,65.89306968911163,No,Crypto,2024-03-15 00:21:40.766346,5,5.507970497877146,11
387,10807,8428,862.9344701687667,Yes,Crypto,2024-03-15 00:21:40.766346,5,37.283048269905386,7
388,1969,7665,249.75692856780088,No,Debit Card,2024-03-15 00:21:40.766346,8,11.305358897488432,13
389,5024,16178,366.5892034889327,No,Crypto,2024-03-15 00:21:40.766346,2,15.092308377278286,6
390,13736,17748,1158.213069209063,Yes,Credit Card,2024-03-15 00:21:40.766346,6,36.03996414562972,11
391,2156,3575,1569.525052360102,No,Debit Card,2024-03-15 00:21:40.766346,8,5.496269943880089,8
392,12337,13426,1485.115003654755,No,Credit Card,2024-03-15 00:21:40.766346,1,45.94490784031416,7
393,14205,4868,273.8517346288082,Yes,Credit Card,2024-03-15 00:21:40.766346,7,26.684284891413284,8
394,16049,18131,302.5417025671109,Yes,Crypto,2024-03-15 00:21:40.766346,8,5.033064577952789,11
395,6836,16358,1713.5425733037982,Yes,Credit Card,2024-03-15 00:21:40.766346,6,43.171055508969154,4
396,4707,265,1571.666477627777,Yes,Crypto,2024-03-15 00:21:40.766346,2,46.95647171258333,9
397,12138,10825,1656.688762186229,Yes,PayPal,2024-03-15 00:21:40.766346,2,10.767965532695456,12
398,7071,16227,1973.0645644593085,Yes,PayPal,2024-03-15 00:21:40.766346,1,25.927929539014194,2
399,286,2414,764.6410314651515,Yes,PayPal,2024-03-15 00:21:40.766346,7,28.50865208774283,4
400,8534,10020,1305.065461909006,No,PayPal,2024-03-15 00:21:40.766346,5,27.780701591493596,10
401,7541,10204,,Yes,Credit Card,2024-03-15 00:21:40.766346,6,0.9611748571247247,10
402,2943,10840,1371.3878795600276,Yes,Credit Card,2024-03-15 00:21:40.766346,5,4.245830247193566,6
403,2612,5105,,No,PayPal,2024-03-15 00:21:40.766346,9,32.634826815219355,11
404,17894,11166,190.2354735610436,No,Crypto,2024-03-15 00:21:40.766346,3,38.790819115318726,3
405,646,14106,1434.2823097706714,Yes,Debit Card,2024-03-15 00:21:40.766346,4,17.385418191003392,11
406,16964,7822,1925.0376661087203,Yes,Debit Card,2024-03-15 00:21:40.766346,1,14.403328395951299,9
407,8106,1647,1250.7556927357089,Yes,Credit Card,2024-03-15 00:21:40.766346,1,32.74163475819722,3
408,1117,4785,474.4242868158264,Yes,Credit Card,2024-03-15 00:21:40.766346,4,46.04258606827051,10
409,522,12528,1854.8517379585649,Yes,Debit Card,2024-03-15 00:21:40.766346,3,37.18729245440359,10
410,15355,8994,794.4745040245728,Yes,Crypto,2024-03-15 00:21:40.766346,6,34.560343791664025,9
411,6257,4710,197.62983412954122,Yes,Debit Card,2024-03-15 00:21:40.766346,4,41.80307616543092,11
412,1045,252,342.33735807718875,No,Crypto,2024-03-15 00:21:40.766346,5,5.961277926241998,8
413,5765,10454,935.7165103711277,No,Debit Card,2024-03-15 00:21:40.766346,2,,8
414,15081,12935,693.8106157946827,No,Debit Card,2024-03-15 00:21:40.766346,5,24.285791990590106,4
415,8721,2650,407.0113022525497,No,Crypto,2024-03-15 00:21:40.766346,3,6.618304266549285,8
416,5048,4567,1817.7882537650096,Yes,Debit Card,2024-03-15 00:21:40.766346,7,29.03175445685533,2
417,11646,4872,1713.6421741667682,No,Crypto,2024-03-15 00:21:40.766346,1,20.34053601740593,9
418,12133,12151,1812.0473531220125,No,PayPal,2024-03-15 00:21:40.766346,6,43.04725942581606,11
419,1063,8132,1097.6040427232538,No,PayPal,2024-03-15 00:21:40.766346,8,48.16732433863522,4
420,6478,5677,640.187926686981,No,Crypto,2024-03-15 00:21:40.766346,6,10.959433356530084,8
421,1010,16623,1196.8296974064838,No,Crypto,2024-03-15 00:21:40.766346,7,8.350385584197657,6
422,844,11625,38.420576070548776,Yes,Credit Card,2024-03-15 00:21:40.766346,7,9.413449705171312,7
423,3330,4891,1486.92589767239,Yes,Credit Card,2024-03-15 00:21:40.766346,8,30.271175107948107,6
424,12115,11915,1747.0673188943638,Yes,Debit Card,2024-03-15 00:21:40.766346,1,9.841880653901281,10
425,5974,13891,409.03839318976935,No,Credit Card,2024-03-15 00:21:40.766346,8,4.636205346589161,13
426,728,4141,456.66497965064855,Yes,Crypto,2024-03-15 00:21:40.766346,5,4.036844738622047,2
427,16288,4395,1842.9802235532086,No,Crypto,2024-03-15 00:21:40.766346,2,27.831455116643284,10
428,4015,1268,358.804261477231,Yes,PayPal,2024-03-15 00:21:40.766346,1,35.682563682072335,6
429,18301,664,1319.9501138748499,No,Debit Card,2024-03-15 00:21:40.766346,4,45.707840691258106,1
430,12918,6544,,No,Credit Card,2024-03-15 00:21:40.766346,3,8.547578380023591,4
431,9764,9894,367.07724746292604,No,Debit Card,2024-03-15 00:21:40.766346,8,12.401523151028943,5
432,6345,14462,1891.9971128443522,Yes,PayPal,2024-03-15 00:21:40.766346,1,44.806261653228866,1
433,9135,1485,706.4400725663564,Yes,Credit Card,2024-03-15 00:21:40.766346,3,49.51375087684878,12
434,13204,6349,1795.8474785544229,No,PayPal,2024-03-15 00:21:40.766346,8,,6
435,16013,12610,830.5275385744216,No,Crypto,2024-03-15 00:21:40.766346,5,43.43614899287729,3
436,4563,6099,352.53721007904556,No,Credit Card,2024-03-15 00:21:40.766346,9,9.69564153710898,7
437,1262,11927,114.0185815772762,Yes,Crypto,2024-03-15 00:21:40.766346,7,11.420308080105457,7
438,10599,834,433.7307929715816,No,PayPal,2024-03-15 00:21:40.766346,5,38.627372545666255,7
439,10429,14731,1054.5708972683972,No,Debit Card,2024-03-15 00:21:40.766346,2,20.89657616502293,13
440,7936,11178,1846.0792222001085,No,Crypto,2024-03-15 00:21:40.766346,5,48.56133041605463,12
441,8945,7131,519.1810828870798,Yes,Crypto,2024-03-15 00:21:40.766346,7,9.90716601484955,11
442,11675,12194,863.5027158476857,No,Credit Card,2024-03-15 00:21:40.766346,9,45.27766662406445,1
443,16795,1149,1327.832089605573,No,PayPal,2024-03-15 00:21:40.766346,8,16.849150456954316,13
444,14122,576,1531.53612321089,No,Debit Card,2024-03-15 00:21:40.766346,1,39.363902483248985,9
445,1322,3804,352.65344903668404,Yes,Debit Card,2024-03-15 00:21:40.766346,9,36.907272522399374,9
446,15022,956,1074.6068308949564,No,Credit Card,2024-03-15 00:21:40.766346,7,3.0061508880968093,11
447,892,13311,1892.523491629089,Yes,Credit Card,2024-03-15 00:21:40.766346,9,40.26040752633595,7
448,4686,1082,602.7814212263908,Yes,Debit Card,2024-03-15 00:21:40.766346,7,38.489939040625494,9
449,15342,13036,1696.9556893600015,No,Crypto,2024-03-15 00:21:40.766346,8,49.92425369820058,13
450,2244,1453,310.505524123366,No,Crypto,2024-03-15 00:21:40.766346,6,31.021738245419257,10
451,13529,13684,1333.5761257311397,Yes,PayPal,2024-03-15 00:21:40.766346,1,27.126329463839475,13
452,2617,9186,1369.7394449767346,No,Crypto,2024-03-15 00:21:40.766346,7,16.15451186452031,10
453,1834,17257,172.0171398897239,No,Credit Card,2024-03-15 00:21:40.766346,3,24.508412015103282,13
454,15616,17088,1809.6429392940402,Yes,Crypto,2024-03-15 00:21:40.766346,6,,3
455,10985,17355,34.77386014131927,No,Credit Card,2024-03-15 00:21:40.766346,2,9.484874317338098,7
456,15768,12496,163.21216687465932,No,Debit Card,2024-03-15 00:21:40.766346,2,23.13203337296173,6
457,5222,10830,1617.5685243220967,Yes,Debit Card,2024-03-15 00:21:40.766346,8,12.792397651229548,10
458,10563,5583,1457.5814226596042,No,Crypto,2024-03-15 00:21:40.766346,6,28.374563828459287,11
459,15082,9394,662.9387312441858,No,Crypto,2024-03-15 00:21:40.766346,5,6.722213859734821,6
460,5871,1800,1793.9423397554215,Yes,Credit Card,2024-03-15 00:21:40.766346,4,2.922478716025095,9
461,188,13051,1860.520397279618,Yes,PayPal,2024-03-15 00:21:40.766346,4,27.635098973603018,8
462,4514,17105,221.39765326986682,Yes,Debit Card,2024-03-15 00:21:40.766346,8,13.970457771696282,9
463,9926,4959,813.2135670726508,Yes,Credit Card,2024-03-15 00:21:40.766346,7,37.16640160477781,3
464,7726,13725,109.17923989072617,No,Debit Card,2024-03-15 00:21:40.766346,4,19.226817011169967,1
465,2731,12631,,No,Crypto,2024-03-15 00:21:40.766346,6,33.72952662622005,6
466,1300,13009,392.44438658812976,Yes,PayPal,2024-03-15 00:21:40.766346,5,8.127713180948486,12
467,2488,15437,,No,Debit Card,2024-03-15 00:21:40.766346,6,,5
468,1287,2435,124.29899580568416,No,Credit Card,2024-03-15 00:21:40.766346,3,7.016732323989033,12
469,4973,2380,1359.6364242277248,No,Credit Card,2024-03-15 00:21:40.766346,6,24.729972597318906,6
470,13788,13140,509.490209704317,Yes,Debit Card,2024-03-15 00:21:40.766346,9,31.35001349372393,4
471,12510,7381,1022.405109901856,Yes,Crypto,2024-03-15 00:21:40.766346,2,13.020345560311258,12
472,13113,746,512.4645103045659,Yes,Credit Card,2024-03-15 00:21:40.766346,9,28.756710923153566,4
473,1109,2236,255.59711274482345,No,Credit Card,2024-03-15 00:21:40.766346,2,47.03307120777519,3
474,3721,638,1657.2235513718917,No,Debit Card,2024-03-15 00:21:40.766346,7,26.957198506425893,4
475,7779,5341,43.8456134326705,No,Crypto,2024-03-15 00:21:40.766346,7,15.034995271005219,7
476,7614,9772,1940.4717674228468,No,Debit Card,2024-03-15 00:21:40.766346,2,28.105960508480415,13
477,17217,10391,1357.9857655834896,Yes,PayPal,2024-03-15 00:21:40.766346,1,44.270216960051684,2
478,88,4406,467.63126774454116,No,Crypto,2024-03-15 00:21:40.766346,5,13.633991115212456,2
