Session_ID,Customer_ID,Product_Viewed,Category,Page_Duration_Seconds,Pages_Viewed,Device_Type,Referrer,Time_of_Day,Bounce
320,465,Smartwatch,Gadgets,235.76970754407128,5.0,Tablet,Facebook,Morning,Yes
321,5017,Smartphone,Accessories,104.99607555270849,5.0,Desktop,Email,Evening,No
322,10123,Smartphone,Accessories,23.28336523179544,5.0,Tablet,Google,Night,No
323,10789,Headphones,Gadgets,195.9026964573854,1.0,Mobile,Facebook,Night,Yes
324,11394,Headphones,Gadgets,66.70395505406817,2.0,Tablet,Email,Evening,No
325,17498,Smartwatch,Gadgets,101.82170653217011,7.0,Tablet,Facebook,Morning,Yes
326,10740,Tablet,Accessories,180.29247964859846,2.0,Mobile,Email,Morning,No
327,11761,Smartphone,Gadgets,299.60943627423137,4.0,Tablet,Email,Morning,No
328,13169,Headphones,Accessories,196.0288198765304,3.0,Desktop,Facebook,Morning,Yes
329,13608,Smartwatch,Gadgets,247.34852778885735,6.0,Mobile,Direct,Evening,Yes
330,1888,Laptop,Accessories,13.245110298295469,3.0,Desktop,Facebook,Night,No
331,7568,Tablet,Accessories,191.6106888154271,1.0,Mobile,Facebook,Afternoon,Yes
332,17949,Laptop,Electronics,28.794931634891064,,Mobile,Email,Morning,Yes
333,3290,Smartwatch,Gadgets,14.71347698125802,5.0,Desktop,Email,Evening,No
334,5678,Smartwatch,Accessories,52.57400766721667,1.0,Desktop,Google,Evening,No
335,2509,Headphones,Gadgets,84.25497398293662,9.0,Desktop,Email,Morning,No
336,10107,Smartwatch,Electronics,26.11788200312415,9.0,Tablet,Facebook,Morning,Yes
337,11669,Headphones,Accessories,151.65163420303494,6.0,Desktop,Facebook,Evening,Yes
338,3215,Headphones,Electronics,146.633435539657,9.0,Mobile,Email,Evening,No
339,2473,Smartphone,Accessories,,3.0,Tablet,Facebook,Morning,Yes
340,17129,Tablet,Accessories,123.2206874050682,2.0,Desktop,Google,Morning,No
341,2600,Headphones,Electronics,133.82303222819567,8.0,Mobile,Direct,Morning,No
342,2649,Laptop,Accessories,,9.0,Tablet,Facebook,Night,No
343,9640,Smartwatch,Accessories,68.31291406335546,5.0,Tablet,Facebook,Night,No
344,343,Smartwatch,Electronics,200.76695355204217,,Desktop,Facebook,Afternoon,No
345,4528,Laptop,Gadgets,190.95424609767258,8.0,Tablet,Facebook,Morning,Yes
346,12814,Smartphone,Electronics,,4.0,Desktop,Direct,Night,Yes
347,13303,Laptop,Gadgets,222.56706883165916,7.0,Desktop,Facebook,Afternoon,No
348,12730,Smartwatch,Gadgets,14.327625160043473,5.0,Mobile,Direct,Evening,No
349,9037,Smartwatch,Gadgets,239.38155198383092,8.0,Mobile,Facebook,Evening,Yes
350,1517,Smartwatch,Electronics,55.33119752519574,9.0,Mobile,Direct,Night,No
351,7524,Smartwatch,Electronics,214.19645213478123,6.0,Mobile,Email,Afternoon,Yes
352,5639,Smartphone,Electronics,40.1193833738083,7.0,Tablet,Email,Evening,Yes
353,2490,Headphones,Electronics,220.3120421987104,5.0,Tablet,Email,Morning,Yes
354,14430,Laptop,Accessories,290.3128726686226,3.0,Desktop,Direct,Night,Yes
355,11193,Headphones,Electronics,204.80694939637615,1.0,Tablet,Google,Afternoon,Yes
356,11712,Laptop,Accessories,35.45945511313911,4.0,Mobile,Direct,Afternoon,Yes
357,2753,Tablet,Gadgets,80.36515380224095,2.0,Tablet,Email,Evening,No
358,12746,Laptop,Electronics,51.1473359370184,5.0,Mobile,Facebook,Afternoon,No
359,8246,Smartphone,Gadgets,168.54577740957902,5.0,Desktop,Facebook,Afternoon,No
360,17586,Tablet,Electronics,73.60674770889511,3.0,Mobile,Email,Afternoon,Yes
361,15563,Laptop,Accessories,211.07278150435602,1.0,Desktop,Email,Night,No
362,10895,Laptop,Gadgets,106.20369952208632,,Tablet,Google,Evening,No
363,12803,Headphones,Electronics,89.01012281780359,6.0,Desktop,Email,Evening,Yes
364,11598,Laptop,Accessories,5.975983289283883,2.0,Mobile,Direct,Afternoon,Yes
365,18375,Laptop,Gadgets,184.33804586987455,8.0,Desktop,Direct,Afternoon,No
366,6292,Headphones,Electronics,74.1448603760877,3.0,Tablet,Email,Afternoon,No
367,7503,Smartwatch,Electronics,6.592935733880539,5.0,Tablet,Direct,Morning,Yes
368,7818,Headphones,Electronics,267.59767106177475,4.0,Tablet,Email,Evening,Yes
369,15665,Laptop,Accessories,244.41147727615976,9.0,Desktop,Direct,Afternoon,Yes
370,5963,Laptop,Electronics,236.29158668233,2.0,Tablet,Facebook,Night,No
371,11613,Headphones,Accessories,283.3997523058216,8.0,Mobile,Email,Night,No
372,2199,Laptop,Electronics,182.69377871761873,3.0,Tablet,Google,Morning,No
373,16092,Headphones,Gadgets,191.94932657667016,,Mobile,Direct,Morning,No
374,14392,Tablet,Electronics,295.06940241056003,6.0,Tablet,Email,Night,Yes
375,8385,Tablet,Electronics,240.2017320992475,4.0,Tablet,Direct,Afternoon,No
376,4403,Tablet,Electronics,210.1242119921797,7.0,Tablet,Email,Night,No
377,17437,Tablet,Electronics,164.00702838362,9.0,Desktop,Google,Afternoon,Yes
378,2863,Smartwatch,Electronics,77.19072638454331,6.0,Mobile,Google,Night,No
379,16195,Smartwatch,Accessories,233.8739139620278,2.0,Tablet,Direct,Night,Yes
380,10306,Laptop,Electronics,84.72326481044372,8.0,Tablet,Facebook,Morning,No
381,9563,Tablet,Electronics,130.16462868366943,4.0,Mobile,Facebook,Night,Yes
382,9778,Smartphone,Electronics,150.52520741400588,1.0,Desktop,Email,Evening,No
383,10644,Smartwatch,Accessories,191.67005460082217,1.0,Desktop,Google,Evening,No
384,5349,Smartphone,Accessories,265.4001462372399,7.0,Tablet,Facebook,Afternoon,Yes
385,16635,Tablet,Accessories,235.9032546423625,9.0,Mobile,Google,Morning,Yes
386,16343,Smartwatch,Gadgets,250.0272298518707,1.0,Desktop,Direct,Evening,Yes
387,2641,Smartwatch,Electronics,110.84240044578485,4.0,Tablet,Facebook,Afternoon,Yes
388,13439,Smartphone,Electronics,178.3973877905756,5.0,Desktop,Google,Evening,Yes
389,11640,Smartphone,Electronics,6.562305357207331,5.0,Desktop,Google,Morning,No
390,6231,Smartwatch,Electronics,189.1875112751548,8.0,Mobile,Direct,Afternoon,No
391,11364,Headphones,Gadgets,121.95214722891188,6.0,Mobile,Facebook,Evening,Yes
392,4153,Smartwatch,Electronics,33.64441495404826,1.0,Mobile,Email,Morning,No
393,10445,Laptop,Electronics,,4.0,Desktop,Direct,Evening,Yes
394,2868,Tablet,Electronics,8.863472209602374,5.0,Desktop,Email,Evening,No
395,7371,Smartphone,Gadgets,80.60387449107759,7.0,Mobile,Email,Afternoon,No
396,10680,Smartwatch,Gadgets,74.96996538532414,1.0,Mobile,Google,Evening,Yes
397,13113,Laptop,Accessories,,7.0,Mobile,Facebook,Morning,Yes
398,5541,Smartwatch,Accessories,211.31769775599435,3.0,Desktop,Direct,Morning,Yes
399,10254,Tablet,Electronics,76.95887027216904,1.0,Mobile,Direct,Afternoon,Yes
400,3346,Headphones,Electronics,110.46282260329278,5.0,Tablet,Direct,Afternoon,Yes
401,12593,Headphones,Accessories,83.71279149153568,2.0,Desktop,Facebook,Night,Yes
402,15706,Smartphone,Accessories,584.3109663942338,1.0,Tablet,Google,Afternoon,No
403,9821,Tablet,Electronics,198.2619867494279,9.0,Mobile,Facebook,Night,Yes
404,2751,Smartphone,Electronics,226.65996154776244,6.0,Mobile,Email,Night,Yes
405,11338,Smartphone,Electronics,163.70488034475315,6.0,Mobile,Email,Morning,No
406,9142,Smartwatch,Gadgets,1077.5803394412883,5.0,Tablet,Google,Night,Yes
407,7057,Smartwatch,Accessories,31.703441475996005,7.0,Mobile,Email,Afternoon,No
408,5905,Tablet,Electronics,284.4940647320095,9.0,Desktop,Direct,Morning,Yes
409,13520,Headphones,Gadgets,,6.0,Tablet,Google,Night,Yes
410,2023,Headphones,Gadgets,160.88352123099017,9.0,Tablet,Google,Afternoon,No
411,3057,Laptop,Accessories,96.13999830541098,8.0,Desktop,Facebook,Morning,No
412,7725,Smartphone,Gadgets,74.93504320047886,9.0,Tablet,Facebook,Morning,Yes
413,8028,Smartwatch,Accessories,183.8273986752631,4.0,Mobile,Facebook,Morning,Yes
414,2066,Smartwatch,Electronics,19.108718670838563,7.0,Mobile,Facebook,Night,Yes
415,11431,Smartphone,Gadgets,233.68923645693823,2.0,Desktop,Google,Evening,No
416,16921,Headphones,Electronics,296.2140216222861,1.0,Tablet,Email,Evening,No
417,11845,Laptop,Gadgets,247.71339489193593,8.0,Desktop,Facebook,Afternoon,No
418,1263,Laptop,Electronics,161.0630244977721,9.0,Mobile,Google,Night,Yes
419,10013,Laptop,Gadgets,217.80839185563417,9.0,Desktop,Google,Morning,Yes
420,3584,Smartphone,Electronics,111.68468300559175,6.0,Mobile,Facebook,Afternoon,Yes
421,6883,Tablet,Electronics,24.185939973713563,6.0,Tablet,Email,Morning,Yes
422,17911,Laptop,Accessories,,7.0,Tablet,Google,Night,Yes
423,12857,Smartwatch,Accessories,122.52979681581975,2.0,Desktop,Facebook,Night,No
424,9266,Laptop,Electronics,181.75247246287583,5.0,Tablet,Facebook,Afternoon,No
425,16259,Tablet,Accessories,175.18114404761712,5.0,Desktop,Facebook,Evening,Yes
426,16546,Smartwatch,Gadgets,1054.046873255806,9.0,Desktop,Google,Night,Yes
427,1470,Tablet,Accessories,9.832789916433727,7.0,Tablet,Facebook,Afternoon,Yes
428,9701,Laptop,Electronics,1098.8069865333775,3.0,Tablet,Direct,Afternoon,Yes
429,3632,Headphones,Gadgets,117.35008791373484,7.0,Tablet,Google,Evening,Yes
430,2798,Headphones,Accessories,,8.0,Mobile,Google,Night,No
431,11391,Tablet,Electronics,68.78574635332511,1.0,Mobile,Direct,Afternoon,Yes
432,13071,Laptop,Gadgets,57.84133122490523,9.0,Mobile,Direct,Morning,Yes
433,11910,Headphones,Accessories,239.99762378713228,5.0,Desktop,Direct,Afternoon,Yes
434,10032,Laptop,Accessories,204.88561193362517,2.0,Desktop,Direct,Afternoon,Yes
435,18131,Smartphone,Electronics,254.44403710110538,8.0,Tablet,Google,Night,No
436,17166,Smartphone,Electronics,155.77376855093334,2.0,Mobile,Direct,Afternoon,No
437,11481,Tablet,Accessories,65.47782090452179,9.0,Desktop,Facebook,Afternoon,Yes
438,4182,Tablet,Gadgets,149.4015556278419,6.0,Tablet,Direct,Morning,Yes
439,13805,Tablet,Gadgets,293.20043045409636,2.0,Desktop,Google,Evening,Yes
440,17618,Headphones,Gadgets,233.10364771226824,7.0,Desktop,Direct,Night,Yes
441,4327,Smartphone,Accessories,193.7082739961694,3.0,Tablet,Email,Afternoon,Yes
442,8659,Headphones,Electronics,26.40292570299303,2.0,Desktop,Direct,Morning,No
443,15968,Laptop,Accessories,267.4434677506794,7.0,Desktop,Direct,Morning,Yes
444,17407,Headphones,Gadgets,27.8303080503352,5.0,Desktop,Google,Morning,No
445,96,Laptop,Gadgets,154.40381987016448,9.0,Mobile,Email,Evening,No
446,9731,Smartwatch,Electronics,166.38065107552003,6.0,Tablet,Facebook,Night,No
447,13858,Smartphone,Electronics,142.78320949739913,3.0,Mobile,Google,Morning,Yes
448,9276,Headphones,Electronics,84.77884295558287,3.0,Mobile,Facebook,Night,No
449,10334,Smartphone,Electronics,,9.0,Tablet,Google,Afternoon,Yes
450,11895,Laptop,Accessories,155.22090110667864,2.0,Tablet,Email,Night,Yes
451,16999,Laptop,Accessories,36.89957471182106,8.0,Mobile,Email,Morning,No
452,12998,Headphones,Electronics,111.13296716621821,3.0,Tablet,Google,Afternoon,No
453,7090,Laptop,Gadgets,52.95807272700913,5.0,Desktop,Google,Afternoon,Yes
454,14135,Tablet,Electronics,91.57857529429113,5.0,Desktop,Email,Evening,No
455,7912,Laptop,Accessories,51.220349730407364,8.0,Desktop,Direct,Morning,No
456,8022,Smartwatch,Gadgets,242.07181013697274,7.0,Mobile,Email,Night,No
457,12970,Smartwatch,Electronics,90.65681233295818,6.0,Desktop,Email,Night,No
458,10575,Tablet,Electronics,93.6843619757208,4.0,Mobile,Google,Afternoon,No
459,17303,Laptop,Electronics,234.9958023553011,,Mobile,Email,Night,Yes
460,13793,Smartwatch,Electronics,289.3342751120002,7.0,Mobile,Google,Evening,No
461,2714,Smartwatch,Accessories,288.45474427095223,1.0,Tablet,Email,Night,Yes
462,9748,Smartphone,Gadgets,155.90455953683724,3.0,Desktop,Facebook,Evening,No
463,756,Tablet,Gadgets,92.11108335390244,8.0,Desktop,Direct,Evening,No
464,4870,Laptop,Gadgets,168.2065093641554,5.0,Tablet,Email,Afternoon,No
465,10575,Laptop,Gadgets,46.4391175114566,1.0,Tablet,Email,Morning,No
466,10632,Headphones,Accessories,291.92028113058467,4.0,Tablet,Google,Evening,Yes
467,6352,Smartphone,Accessories,129.4210284347477,9.0,Desktop,Facebook,Afternoon,Yes
468,16129,Smartphone,Accessories,145.9107943545685,1.0,Mobile,Google,Night,Yes
469,11268,Smartphone,Electronics,180.54032570568586,4.0,Desktop,Facebook,Evening,Yes
470,12478,Headphones,Gadgets,7.077106878615564,5.0,Desktop,Direct,Night,No
471,17543,Tablet,Gadgets,21.991700584769777,1.0,Mobile,Facebook,Night,No
472,13364,Smartphone,Electronics,,4.0,Desktop,Google,Afternoon,No
473,10288,Tablet,Electronics,125.7499016098334,2.0,Desktop,Facebook,Morning,Yes
474,7439,Smartwatch,Electronics,132.87254670933305,1.0,Mobile,Facebook,Evening,No
475,7069,Tablet,Electronics,280.83085893166043,2.0,Desktop,Google,Evening,Yes
476,5531,Smartwatch,Electronics,138.98761602306092,8.0,Desktop,Google,Afternoon,Yes
477,18291,Laptop,Accessories,1136.0210508156056,5.0,Tablet,Direct,Night,No
478,18271,Laptop,Electronics,137.75952388131392,3.0,Mobile,Direct,Evening,No
479,4137,Smartwatch,Electronics,125.20100771752722,3.0,Desktop,Facebook,Morning,No
480,14585,Laptop,Accessories,205.26120803072286,9.0,Desktop,Email,Night,Yes
481,6454,Tablet,Electronics,122.07336539571719,4.0,Tablet,Facebook,Evening,No
482,8478,Headphones,Gadgets,248.55601311541497,8.0,Mobile,Facebook,Afternoon,Yes
483,9096,Smartphone,Electronics,264.47901082469,9.0,Mobile,Email,Afternoon,Yes
484,4713,Laptop,Accessories,220.6680759123667,2.0,Tablet,Google,Evening,No
485,8332,Headphones,Accessories,209.0282868902112,6.0,Tablet,Email,Evening,Yes
486,3393,Headphones,Electronics,,,Desktop,Email,Afternoon,Yes
487,10157,Laptop,Accessories,218.8470147027408,5.0,Desktop,Direct,Morning,Yes
488,2932,Laptop,Electronics,235.720576197284,7.0,Desktop,Google,Night,Yes
489,8478,Headphones,Electronics,25.961443871447994,3.0,Tablet,Direct,Evening,Yes
490,10838,Smartwatch,Accessories,80.47895093500756,5.0,Desktop,Facebook,Night,No
491,3843,Headphones,Accessories,36.726672245542616,5.0,Mobile,Direct,Afternoon,No
492,6122,Smartphone,Accessories,,1.0,Tablet,Direct,Morning,No
493,18038,Smartphone,Accessories,122.94813761214884,6.0,Tablet,Direct,Morning,No
494,14377,Headphones,Accessories,277.7124801469199,2.0,Desktop,Direct,Morning,No
495,1298,Smartwatch,Accessories,66.49205627325136,4.0,Tablet,Facebook,Night,No
496,3649,Smartphone,Accessories,140.24196137241708,5.0,Desktop,Facebook,Night,No
497,6445,Laptop,Electronics,194.44631126816242,6.0,Tablet,Email,Morning,Yes
498,12086,Smartphone,Accessories,85.51885854935783,1.0,Desktop,Email,Night,No
499,9692,Smartwatch,Accessories,135.17764616542786,,Mobile,Google,Morning,No
500,13287,Laptop,Gadgets,77.7903311763373,1.0,Tablet,Facebook,Night,Yes
501,9323,Smartphone,Accessories,15.849252943787647,4.0,Mobile,Email,Evening,Yes
502,5177,Smartphone,Electronics,93.11583800129902,3.0,Mobile,Facebook,Evening,Yes
503,1472,Laptop,Accessories,278.8542549456386,1.0,Desktop,Email,Night,No
504,197,Tablet,Electronics,134.6875207897576,5.0,Mobile,Email,Morning,Yes
505,1979,Smartphone,Electronics,140.42821682502174,8.0,Desktop,Facebook,Morning,No
506,17231,Smartphone,Electronics,290.78530113216163,4.0,Desktop,Google,Morning,Yes
507,1852,Headphones,Gadgets,286.22365653491937,7.0,Mobile,Direct,Evening,No
508,4641,Smartwatch,Electronics,74.1543789022191,5.0,Mobile,Direct,Evening,Yes
509,2738,Laptop,Gadgets,181.62031245909162,8.0,Desktop,Email,Night,Yes
510,18102,Smartwatch,Electronics,17.126492705323948,1.0,Desktop,Facebook,Evening,Yes
511,14432,Headphones,Accessories,180.14497686890255,3.0,Mobile,Direct,Afternoon,Yes
512,4164,Tablet,Gadgets,,9.0,Mobile,Direct,Evening,No
513,17113,Smartphone,Electronics,56.006437893992974,4.0,Mobile,Facebook,Night,No
514,13498,Laptop,Electronics,264.12455032566226,6.0,Desktop,Email,Night,Yes
515,2004,Smartphone,Gadgets,19.281506731261288,9.0,Mobile,Direct,Morning,Yes
516,11462,Tablet,Electronics,255.58841949904692,2.0,Mobile,Direct,Morning,No
517,8774,Smartphone,Gadgets,292.1640607637919,2.0,Desktop,Google,Night,No
518,9879,Tablet,Electronics,279.09366906245094,5.0,Mobile,Facebook,Night,No
519,6637,Smartphone,Accessories,185.6290021033823,2.0,Mobile,Facebook,Evening,Yes
520,13714,Headphones,Accessories,239.38998890836712,9.0,Tablet,Google,Night,Yes
521,10803,Headphones,Accessories,143.43596322043192,9.0,Tablet,Direct,Morning,Yes
522,12186,Laptop,Accessories,196.62069171983705,6.0,Desktop,Email,Morning,Yes
523,13479,Smartphone,Accessories,34.464621725264244,6.0,Desktop,Google,Morning,Yes
524,12741,Headphones,Gadgets,,5.0,Tablet,Email,Evening,No
525,1067,Tablet,Electronics,52.26192124591057,1.0,Tablet,Email,Night,No
526,6378,Laptop,Gadgets,,,Desktop,Email,Morning,No
527,5358,Smartwatch,Electronics,140.38383169464348,4.0,Mobile,Facebook,Afternoon,No
528,10855,Smartphone,Gadgets,91.93430665789646,9.0,Mobile,Direct,Afternoon,No
529,10421,Laptop,Gadgets,,7.0,Desktop,Email,Afternoon,No
530,2384,Laptop,Accessories,297.223957815095,5.0,Desktop,Facebook,Night,Yes
531,11315,Smartphone,Accessories,42.197117437778466,1.0,Mobile,Google,Evening,Yes
532,6277,Headphones,Accessories,245.3145785282679,2.0,Desktop,Google,Afternoon,Yes
533,13780,Tablet,Accessories,111.35862594360293,4.0,Desktop,Email,Evening,No
534,13734,Tablet,Electronics,212.22295205852706,4.0,Tablet,Direct,Morning,Yes
535,8268,Smartphone,Electronics,75.22166245702155,6.0,Mobile,Email,Afternoon,No
536,8002,Smartphone,Electronics,190.06037286122793,4.0,Tablet,Email,Afternoon,No
537,7986,Tablet,Gadgets,69.61293354856706,2.0,Tablet,Google,Afternoon,No
538,3956,Smartphone,Accessories,176.2042546628406,7.0,Tablet,Google,Morning,No
539,12360,Smartphone,Gadgets,269.8146700100348,7.0,Mobile,Google,Evening,Yes
540,13606,Tablet,Gadgets,91.4459411795517,2.0,Desktop,Google,Morning,No
541,6815,Smartwatch,Accessories,143.6710709523839,5.0,Tablet,Google,Morning,Yes
542,11337,Headphones,Gadgets,149.70691076197173,8.0,Tablet,Email,Evening,Yes
543,15933,Tablet,Accessories,48.35123276480101,3.0,Tablet,Direct,Night,No
544,9147,Smartphone,Accessories,272.8562988756047,7.0,Desktop,Google,Morning,No
545,7785,Laptop,Electronics,286.80941344170225,1.0,Tablet,Facebook,Morning,Yes
546,3235,Smartwatch,Electronics,181.2452709161168,1.0,Desktop,Email,Morning,Yes
547,7032,Headphones,Electronics,23.845684168161185,5.0,Mobile,Facebook,Evening,Yes
548,2010,Laptop,Gadgets,68.43138211802096,3.0,Tablet,Google,Night,Yes
549,3583,Smartwatch,Electronics,66.76131167000315,8.0,Desktop,Email,Night,Yes
550,1525,Headphones,Gadgets,127.57977647215068,7.0,Mobile,Direct,Morning,No
551,16762,Laptop,Gadgets,34.48149327382295,1.0,Tablet,Google,Evening,No
552,11190,Smartwatch,Accessories,168.63424752864807,1.0,Desktop,Direct,Morning,No
553,7713,Smartwatch,Accessories,36.813954712118864,1.0,Desktop,Facebook,Morning,No
554,5036,Headphones,Accessories,280.86376363747456,7.0,Mobile,Google,Morning,Yes
555,322,Laptop,Gadgets,262.0178389326591,,Desktop,Email,Night,No
556,9720,Smartphone,Accessories,171.27095240898078,6.0,Desktop,Direct,Night,No
557,3304,Headphones,Accessories,89.16883246897089,7.0,Tablet,Email,Night,Yes
558,500,Tablet,Accessories,153.71369796591966,8.0,Mobile,Facebook,Afternoon,Yes
559,9571,Headphones,Electronics,5.687512986929934,1.0,Mobile,Email,Evening,No
560,2025,Smartwatch,Accessories,,2.0,Desktop,Google,Morning,No
561,13402,Headphones,Accessories,241.76397531229995,3.0,Desktop,Google,Night,Yes
562,3742,Tablet,Accessories,21.83580670339611,7.0,Mobile,Email,Evening,No
563,4893,Headphones,Gadgets,34.56515500486984,6.0,Mobile,Direct,Night,No
564,3727,Headphones,Gadgets,71.90534562724274,3.0,Mobile,Direct,Afternoon,No
565,190,Laptop,Accessories,247.23118348990423,4.0,Mobile,Facebook,Evening,No
566,7627,Headphones,Electronics,193.77440014670563,6.0,Tablet,Google,Evening,Yes
567,10682,Smartphone,Gadgets,171.52023616216619,,Desktop,Facebook,Morning,Yes
568,15831,Smartwatch,Electronics,67.61712713490888,1.0,Desktop,Google,Evening,No
569,17810,Tablet,Gadgets,105.05241946620954,,Tablet,Facebook,Morning,Yes
570,7791,Headphones,Gadgets,236.1109902784691,9.0,Desktop,Google,Afternoon,Yes
571,14002,Headphones,Electronics,123.01814694865938,1.0,Mobile,Direct,Afternoon,No
572,298,Headphones,Accessories,154.44626013943494,6.0,Mobile,Email,Night,No
573,6967,Tablet,Electronics,,6.0,Mobile,Google,Afternoon,Yes
574,17295,Laptop,Accessories,205.78173494511753,2.0,Desktop,Email,Morning,Yes
575,15003,Laptop,Accessories,200.79529238959162,6.0,Tablet,Email,Morning,Yes
576,2987,Headphones,Electronics,85.04527295742847,4.0,Desktop,Google,Night,No
577,5816,Smartphone,Accessories,167.41612552869927,5.0,Desktop,Email,Morning,No
578,15279,Tablet,Gadgets,175.0147167433024,4.0,Mobile,Facebook,Morning,No
579,5018,Tablet,Accessories,91.67422730839094,6.0,Tablet,Direct,Night,No
580,3172,Smartphone,Electronics,285.65028694612624,3.0,Mobile,Facebook,Night,No
581,7968,Tablet,Accessories,80.57267646793008,2.0,Tablet,Direct,Afternoon,No
582,7493,Tablet,Gadgets,105.15468710732863,9.0,Desktop,Google,Night,No
583,11652,Headphones,Accessories,220.7499355318127,8.0,Mobile,Email,Night,No
584,8864,Headphones,Gadgets,245.45707367656254,6.0,Mobile,Email,Morning,No
